[2024-03-27 17:51:44] build function
Training model: r6_btnk
Total parameters: 176,796
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3519, Top-1 Accuracies: ['10.30%', '11.18%', '11.00%', '11.88%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [19/25], phase: test, samples: 3000, Loss: 0.3694, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [20/25], phase: test, samples: 3000, Loss: 0.3695, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [21/25], phase: test, samples: 3000, Loss: 0.3695, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [22/25], phase: test, samples: 3000, Loss: 0.3695, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [23/25], phase: test, samples: 3000, Loss: 0.3695, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [24/25], phase: test, samples: 3000, Loss: 0.3695, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.3672, Top-1 Accuracies: ['6.65%', '6.30%', '6.25%', '6.40%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.3768, Top-1 Accuracies: ['5.50%', '6.20%', '5.60%', '5.60%']
Epoch [25/25], phase: test, samples: 3000, Loss: 0.3695, Top-1 Accuracies: ['6.47%', '5.17%', '5.47%', '5.20%']
Elapsed time: 25.39776062965393 seconds
weight saved as: SimpleCNN.pt
Training model: SimpleCNN
Total parameters: 12,674,508
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3043, Top-1 Accuracies: ['30.48%', '17.72%', '19.82%', '28.07%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.2193, Top-1 Accuracies: ['58.80%', '29.00%', '37.30%', '54.50%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.1621, Top-1 Accuracies: ['67.00%', '45.07%', '52.58%', '67.70%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.1555, Top-1 Accuracies: ['70.30%', '47.50%', '54.60%', '67.50%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.0992, Top-1 Accuracies: ['79.60%', '63.62%', '70.08%', '81.23%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.1369, Top-1 Accuracies: ['71.70%', '56.00%', '58.70%', '72.60%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.0666, Top-1 Accuracies: ['85.78%', '74.10%', '78.75%', '88.88%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.1339, Top-1 Accuracies: ['72.40%', '59.70%', '60.50%', '76.60%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.0487, Top-1 Accuracies: ['88.80%', '81.62%', '84.40%', '92.22%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.1406, Top-1 Accuracies: ['70.60%', '61.00%', '61.30%', '79.90%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.0388, Top-1 Accuracies: ['89.88%', '85.40%', '87.28%', '93.62%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.1478, Top-1 Accuracies: ['71.60%', '60.60%', '61.40%', '82.10%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.0294, Top-1 Accuracies: ['93.08%', '88.55%', '91.12%', '95.10%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.1527, Top-1 Accuracies: ['72.00%', '59.70%', '63.60%', '79.80%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.0241, Top-1 Accuracies: ['94.62%', '89.83%', '92.40%', '96.05%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.1554, Top-1 Accuracies: ['75.70%', '61.60%', '62.30%', '81.50%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.0169, Top-1 Accuracies: ['96.05%', '93.15%', '95.25%', '97.28%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.1564, Top-1 Accuracies: ['74.10%', '62.70%', '65.70%', '83.20%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.0115, Top-1 Accuracies: ['96.97%', '94.58%', '96.65%', '98.65%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.1699, Top-1 Accuracies: ['73.20%', '61.30%', '64.50%', '85.70%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.0096, Top-1 Accuracies: ['97.55%', '95.53%', '96.70%', '98.92%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.1712, Top-1 Accuracies: ['75.10%', '63.80%', '64.50%', '85.50%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.0088, Top-1 Accuracies: ['97.72%', '96.53%', '97.08%', '99.28%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.1820, Top-1 Accuracies: ['75.30%', '65.10%', '64.10%', '82.80%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.0078, Top-1 Accuracies: ['98.60%', '96.30%', '97.40%', '98.85%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.1912, Top-1 Accuracies: ['74.90%', '64.60%', '64.10%', '82.40%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.0059, Top-1 Accuracies: ['98.32%', '97.82%', '98.22%', '99.20%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.2155, Top-1 Accuracies: ['74.40%', '63.40%', '66.70%', '81.70%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.0061, Top-1 Accuracies: ['98.62%', '97.42%', '98.45%', '98.90%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.2045, Top-1 Accuracies: ['75.20%', '66.00%', '66.50%', '82.60%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.0058, Top-1 Accuracies: ['98.00%', '98.10%', '98.50%', '99.02%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.1962, Top-1 Accuracies: ['75.20%', '63.80%', '67.10%', '83.70%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.0067, Top-1 Accuracies: ['97.50%', '98.20%', '98.10%', '98.70%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.1974, Top-1 Accuracies: ['76.40%', '64.40%', '66.30%', '83.40%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.0058, Top-1 Accuracies: ['97.90%', '98.22%', '98.80%', '98.55%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.1986, Top-1 Accuracies: ['72.50%', '65.00%', '64.80%', '83.50%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.0050, Top-1 Accuracies: ['98.15%', '99.08%', '98.75%', '98.83%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.2040, Top-1 Accuracies: ['72.90%', '66.70%', '64.20%', '86.00%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.0042, Top-1 Accuracies: ['98.20%', '99.08%', '99.38%', '98.92%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.1938, Top-1 Accuracies: ['74.60%', '64.40%', '67.50%', '85.90%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.0028, Top-1 Accuracies: ['99.17%', '99.10%', '99.52%', '99.33%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.2119, Top-1 Accuracies: ['73.30%', '64.90%', '67.60%', '84.70%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.0027, Top-1 Accuracies: ['99.52%', '99.42%', '98.92%', '99.20%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.2280, Top-1 Accuracies: ['75.50%', '65.40%', '64.50%', '84.90%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.0038, Top-1 Accuracies: ['99.75%', '98.58%', '98.02%', '99.42%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.2160, Top-1 Accuracies: ['77.10%', '65.80%', '65.60%', '86.20%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.0046, Top-1 Accuracies: ['99.65%', '97.78%', '98.10%', '99.60%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.2198, Top-1 Accuracies: ['74.50%', '63.70%', '63.60%', '86.10%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.0053, Top-1 Accuracies: ['99.48%', '98.47%', '97.38%', '99.05%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.2166, Top-1 Accuracies: ['73.40%', '66.80%', '65.30%', '84.10%']
Elapsed time: 23.59954285621643 seconds
Training model: SimpleCNN
Total parameters: 12,674,508
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3686, Top-1 Accuracies: ['6.30%', '5.75%', '5.10%', '5.45%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.3767, Top-1 Accuracies: ['5.90%', '5.90%', '6.10%', '4.80%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.3675, Top-1 Accuracies: ['5.65%', '5.78%', '5.25%', '5.83%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '5.90%', '6.80%', '5.00%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.3674, Top-1 Accuracies: ['5.58%', '5.97%', '5.15%', '5.70%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.3674, Top-1 Accuracies: ['5.47%', '6.02%', '5.03%', '5.80%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.3674, Top-1 Accuracies: ['5.47%', '6.05%', '4.92%', '5.70%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.53%', '5.70%', '5.08%', '5.67%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.47%', '5.45%', '5.12%', '5.62%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.45%', '5.62%', '5.33%', '5.62%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.35%', '5.80%', '5.53%', '5.47%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.33%', '5.80%', '5.58%', '5.47%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.42%', '5.97%', '5.78%', '5.47%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.35%', '5.90%', '5.88%', '5.58%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.22%', '5.80%', '5.88%', '5.58%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.22%', '6.02%', '5.83%', '5.62%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.38%', '6.12%', '5.83%', '5.62%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.47%', '6.20%', '5.83%', '5.62%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.40%', '6.30%', '5.83%', '5.62%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.42%', '6.30%', '5.83%', '5.65%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.42%', '6.30%', '5.88%', '5.60%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.40%', '6.30%', '5.85%', '5.55%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.45%', '6.30%', '5.95%', '5.45%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.40%', '6.30%', '6.05%', '5.45%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.53%', '6.30%', '6.05%', '5.47%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.58%', '6.30%', '6.05%', '5.58%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.3673, Top-1 Accuracies: ['5.62%', '6.30%', '6.05%', '5.58%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.3766, Top-1 Accuracies: ['7.40%', '6.20%', '7.10%', '5.00%']
Elapsed time: 23.52213764190674 seconds
Training model: resnet18_mod
Total parameters: 95,164
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3561, Top-1 Accuracies: ['14.17%', '10.12%', '9.50%', '13.25%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.3316, Top-1 Accuracies: ['22.20%', '13.00%', '13.50%', '22.70%']
Epoch [1/25], phase: test, samples: 3000, Loss: 0.3266, Top-1 Accuracies: ['24.97%', '14.60%', '14.23%', '22.63%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.2925, Top-1 Accuracies: ['35.83%', '19.28%', '20.10%', '38.55%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.2684, Top-1 Accuracies: ['44.00%', '25.60%', '23.90%', '50.80%']
Epoch [2/25], phase: test, samples: 3000, Loss: 0.2666, Top-1 Accuracies: ['44.87%', '21.17%', '23.73%', '45.93%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.2306, Top-1 Accuracies: ['55.25%', '31.23%', '32.07%', '60.38%']
Epoch [3/25], phase: val, samples: 1000, Loss: 0.2201, Top-1 Accuracies: ['58.70%', '33.20%', '29.90%', '63.20%']
Epoch [3/25], phase: test, samples: 3000, Loss: 0.2191, Top-1 Accuracies: ['56.83%', '31.27%', '31.40%', '60.37%']
Epoch [4/25], phase: train, samples: 4000, Loss: 0.1789, Top-1 Accuracies: ['69.77%', '44.88%', '44.75%', '75.70%']
Epoch [4/25], phase: val, samples: 1000, Loss: 0.1771, Top-1 Accuracies: ['66.10%', '41.80%', '44.70%', '73.80%']
Epoch [4/25], phase: test, samples: 3000, Loss: 0.1765, Top-1 Accuracies: ['68.63%', '41.90%', '42.97%', '72.23%']
Epoch [5/25], phase: train, samples: 4000, Loss: 0.1371, Top-1 Accuracies: ['78.47%', '57.98%', '57.38%', '85.42%']
Epoch [5/25], phase: val, samples: 1000, Loss: 0.1469, Top-1 Accuracies: ['71.40%', '55.30%', '56.00%', '78.70%']
Epoch [5/25], phase: test, samples: 3000, Loss: 0.1476, Top-1 Accuracies: ['72.93%', '52.93%', '51.43%', '75.37%']
Epoch [6/25], phase: train, samples: 4000, Loss: 0.1047, Top-1 Accuracies: ['84.00%', '69.30%', '71.23%', '90.92%']
Epoch [6/25], phase: val, samples: 1000, Loss: 0.1124, Top-1 Accuracies: ['80.10%', '64.10%', '67.20%', '87.10%']
Epoch [6/25], phase: test, samples: 3000, Loss: 0.1152, Top-1 Accuracies: ['80.77%', '64.33%', '61.90%', '84.70%']
Epoch [7/25], phase: train, samples: 4000, Loss: 0.0794, Top-1 Accuracies: ['89.98%', '79.67%', '79.62%', '94.35%']
Epoch [7/25], phase: val, samples: 1000, Loss: 0.0935, Top-1 Accuracies: ['83.70%', '71.60%', '74.90%', '90.10%']
Epoch [7/25], phase: test, samples: 3000, Loss: 0.0954, Top-1 Accuracies: ['84.03%', '71.37%', '71.10%', '87.80%']
Epoch [8/25], phase: train, samples: 4000, Loss: 0.0603, Top-1 Accuracies: ['93.40%', '86.48%', '86.67%', '96.38%']
Epoch [8/25], phase: val, samples: 1000, Loss: 0.0756, Top-1 Accuracies: ['85.00%', '78.30%', '81.20%', '93.10%']
Epoch [8/25], phase: test, samples: 3000, Loss: 0.0773, Top-1 Accuracies: ['85.20%', '77.63%', '78.27%', '91.77%']
Epoch [9/25], phase: train, samples: 4000, Loss: 0.0466, Top-1 Accuracies: ['95.40%', '90.08%', '91.72%', '97.62%']
Epoch [9/25], phase: val, samples: 1000, Loss: 0.0622, Top-1 Accuracies: ['88.20%', '82.50%', '84.40%', '94.30%']
Epoch [9/25], phase: test, samples: 3000, Loss: 0.0635, Top-1 Accuracies: ['88.93%', '82.33%', '82.83%', '93.37%']
Epoch [10/25], phase: train, samples: 4000, Loss: 0.0355, Top-1 Accuracies: ['96.85%', '94.10%', '94.12%', '98.50%']
Epoch [10/25], phase: val, samples: 1000, Loss: 0.0617, Top-1 Accuracies: ['87.50%', '80.80%', '85.30%', '92.00%']
Epoch [10/25], phase: test, samples: 3000, Loss: 0.0643, Top-1 Accuracies: ['89.13%', '80.00%', '83.47%', '89.90%']
Epoch [11/25], phase: train, samples: 4000, Loss: 0.0274, Top-1 Accuracies: ['98.28%', '96.38%', '96.60%', '99.17%']
Epoch [11/25], phase: val, samples: 1000, Loss: 0.0480, Top-1 Accuracies: ['88.80%', '87.80%', '88.70%', '94.90%']
Epoch [11/25], phase: test, samples: 3000, Loss: 0.0506, Top-1 Accuracies: ['91.40%', '86.60%', '85.87%', '93.77%']
Epoch [12/25], phase: train, samples: 4000, Loss: 0.0214, Top-1 Accuracies: ['98.80%', '97.97%', '98.22%', '99.33%']
Epoch [12/25], phase: val, samples: 1000, Loss: 0.0431, Top-1 Accuracies: ['89.70%', '89.40%', '90.90%', '93.80%']
Epoch [12/25], phase: test, samples: 3000, Loss: 0.0461, Top-1 Accuracies: ['91.73%', '88.43%', '89.03%', '93.13%']
Epoch [13/25], phase: train, samples: 4000, Loss: 0.0166, Top-1 Accuracies: ['99.62%', '98.78%', '99.02%', '99.52%']
Epoch [13/25], phase: val, samples: 1000, Loss: 0.0416, Top-1 Accuracies: ['89.10%', '88.10%', '90.20%', '95.10%']
Epoch [13/25], phase: test, samples: 3000, Loss: 0.0446, Top-1 Accuracies: ['90.30%', '89.00%', '88.97%', '93.67%']
Epoch [14/25], phase: train, samples: 4000, Loss: 0.0132, Top-1 Accuracies: ['99.50%', '99.33%', '99.30%', '99.88%']
Epoch [14/25], phase: val, samples: 1000, Loss: 0.0356, Top-1 Accuracies: ['91.90%', '90.40%', '91.40%', '96.20%']
Epoch [14/25], phase: test, samples: 3000, Loss: 0.0398, Top-1 Accuracies: ['91.90%', '89.93%', '90.47%', '95.27%']
Epoch [15/25], phase: train, samples: 4000, Loss: 0.0107, Top-1 Accuracies: ['99.62%', '99.62%', '99.40%', '99.92%']
Epoch [15/25], phase: val, samples: 1000, Loss: 0.0285, Top-1 Accuracies: ['95.20%', '91.30%', '93.00%', '97.20%']
Epoch [15/25], phase: test, samples: 3000, Loss: 0.0336, Top-1 Accuracies: ['94.10%', '91.50%', '92.07%', '96.70%']
Epoch [16/25], phase: train, samples: 4000, Loss: 0.0087, Top-1 Accuracies: ['99.85%', '99.78%', '99.75%', '99.80%']
Epoch [16/25], phase: val, samples: 1000, Loss: 0.0253, Top-1 Accuracies: ['94.80%', '94.10%', '93.70%', '98.20%']
Epoch [16/25], phase: test, samples: 3000, Loss: 0.0298, Top-1 Accuracies: ['95.17%', '92.77%', '93.73%', '97.13%']
Epoch [17/25], phase: train, samples: 4000, Loss: 0.0068, Top-1 Accuracies: ['99.78%', '99.80%', '99.85%', '99.95%']
Epoch [17/25], phase: val, samples: 1000, Loss: 0.0215, Top-1 Accuracies: ['95.20%', '95.70%', '94.90%', '98.40%']
Epoch [17/25], phase: test, samples: 3000, Loss: 0.0259, Top-1 Accuracies: ['95.97%', '94.50%', '94.60%', '97.67%']
Epoch [18/25], phase: train, samples: 4000, Loss: 0.0049, Top-1 Accuracies: ['99.92%', '99.98%', '99.92%', '100.00%']
Epoch [18/25], phase: val, samples: 1000, Loss: 0.0192, Top-1 Accuracies: ['96.10%', '95.10%', '96.10%', '98.60%']
Epoch [18/25], phase: test, samples: 3000, Loss: 0.0239, Top-1 Accuracies: ['96.23%', '95.10%', '95.37%', '97.77%']
Epoch [19/25], phase: train, samples: 4000, Loss: 0.0036, Top-1 Accuracies: ['100.00%', '99.98%', '99.98%', '100.00%']
Epoch [19/25], phase: val, samples: 1000, Loss: 0.0169, Top-1 Accuracies: ['97.00%', '95.50%', '96.30%', '98.50%']
Epoch [19/25], phase: test, samples: 3000, Loss: 0.0220, Top-1 Accuracies: ['96.47%', '95.10%', '96.73%', '97.93%']
Epoch [20/25], phase: train, samples: 4000, Loss: 0.0027, Top-1 Accuracies: ['100.00%', '100.00%', '99.98%', '100.00%']
Epoch [20/25], phase: val, samples: 1000, Loss: 0.0160, Top-1 Accuracies: ['97.00%', '96.10%', '97.20%', '99.00%']
Epoch [20/25], phase: test, samples: 3000, Loss: 0.0215, Top-1 Accuracies: ['96.73%', '95.13%', '96.90%', '98.03%']
Epoch [21/25], phase: train, samples: 4000, Loss: 0.0022, Top-1 Accuracies: ['100.00%', '100.00%', '99.98%', '100.00%']
Epoch [21/25], phase: val, samples: 1000, Loss: 0.0153, Top-1 Accuracies: ['97.20%', '96.00%', '96.90%', '99.20%']
Epoch [21/25], phase: test, samples: 3000, Loss: 0.0210, Top-1 Accuracies: ['96.80%', '95.27%', '96.97%', '97.73%']
Epoch [22/25], phase: train, samples: 4000, Loss: 0.0018, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [22/25], phase: val, samples: 1000, Loss: 0.0144, Top-1 Accuracies: ['97.50%', '96.40%', '97.40%', '99.20%']
Epoch [22/25], phase: test, samples: 3000, Loss: 0.0201, Top-1 Accuracies: ['96.97%', '95.60%', '96.93%', '98.00%']
Epoch [23/25], phase: train, samples: 4000, Loss: 0.0015, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [23/25], phase: val, samples: 1000, Loss: 0.0141, Top-1 Accuracies: ['97.50%', '96.70%', '97.30%', '99.10%']
Epoch [23/25], phase: test, samples: 3000, Loss: 0.0199, Top-1 Accuracies: ['97.13%', '95.60%', '97.17%', '98.07%']
Epoch [24/25], phase: train, samples: 4000, Loss: 0.0013, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [24/25], phase: val, samples: 1000, Loss: 0.0139, Top-1 Accuracies: ['97.30%', '96.90%', '97.40%', '99.00%']
Epoch [24/25], phase: test, samples: 3000, Loss: 0.0197, Top-1 Accuracies: ['97.23%', '95.53%', '97.13%', '98.13%']
Epoch [25/25], phase: train, samples: 4000, Loss: 0.0011, Top-1 Accuracies: ['100.00%', '100.00%', '100.00%', '100.00%']
Epoch [25/25], phase: val, samples: 1000, Loss: 0.0137, Top-1 Accuracies: ['97.40%', '96.90%', '97.20%', '98.90%']
Epoch [25/25], phase: test, samples: 3000, Loss: 0.0195, Top-1 Accuracies: ['97.33%', '95.77%', '97.27%', '98.17%']
Elapsed time: 46.727765798568726 seconds
weight saved as: resnet18_mod.pt
Training model: resnet18_mod
Total parameters: 93,596
Learning rate=0.001
Epoch [1/25], phase: train, samples: 4000, Loss: 0.3485, Top-1 Accuracies: ['14.12%', '11.40%', '9.45%', '17.68%']
Epoch [1/25], phase: val, samples: 1000, Loss: 0.3270, Top-1 Accuracies: ['23.90%', '13.80%', '13.60%', '29.70%']
Epoch [2/25], phase: train, samples: 4000, Loss: 0.2821, Top-1 Accuracies: ['37.80%', '21.12%', '19.78%', '50.28%']
Epoch [2/25], phase: val, samples: 1000, Loss: 0.2738, Top-1 Accuracies: ['41.40%', '20.10%', '18.10%', '54.90%']
Epoch [3/25], phase: train, samples: 4000, Loss: 0.2237, Top-1 Accuracies: ['54.47%', '29.28%', '29.95%', '74.62%']
